9999956489.87546,9999912979.94023,9999869470.19431,9999825960.6377,9999782451.27041,9999738942.09242,9999695433.10374,9999651924.30437,9999608415.69431,9999564907.27356
9999971784.78061,9999943569.64082,9999915354.58064,9999887139.60008,9999858924.69912,9999830709.87777,9999802495.13603,9999774280.4739,9999746065.89138,9999717851.38847
10000856515.8815,10001718376.3114,10002580211.9791,10003442022.8853,10004303809.0307,10005165570.416,10006027307.0418,10006889018.9091,10007750706.0183,10008612368.3703
9999999704.23332,9999999408.46665,9999999112.69999,9999998816.93334,9999998521.16669,9999998225.40006,9999997929.63343,9999997633.86681,9999997338.10021,9999997042.3336
5.27727877267309e-07,2.7849671244506e-23,1.46970478884558e-39,7.75604188427065e-56,4.09307951958261e-72,2.16003216635563e-88,1.13990918997996e-104,6.01561857105607e-121,3.17460961895331e-137,1.67532999536266e-153
9999999998.44966,9999999996.89932,9999999995.34898,9999999993.79864,9999999992.24829,9999999990.69795,9999999989.14761,9999999987.59727,9999999986.04693,9999999984.49659
0,0,0,0,0,0,0,0,0,0
29999143474.276,29998281604.0027,29997419758.4909,29996557937.7396,29995696141.7484,29994834370.5164,29993972624.0429,29993110902.3273,29992249205.3688,29991387533.1667
4.62618974472641e-37,1.066370320187e-83,2.45806100165262e-130,5.66600905282692e-177,1.30605621931816e-223,3.01055439925286e-270,6.93954626022569e-317,0,0,0
0,0,0,0,0,0,0,0,0,0
