2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04
2.95659779E-04,	2.95659779E-04,	2.95659779E-04,	2.95659779E-04,	2.95659779E-04,	2.95659779E-04,	2.95659779E-04,	2.95659779E-04,	2.95659779E-04
2.98159779E-04,	2.98159779E-04,	2.98159779E-04,	2.98159779E-04,	2.98159779E-04,	2.98159779E-04,	2.98159779E-04,	2.98159779E-04,	2.98159779E-04
3.00659779E-04,	3.00659779E-04,	3.00659779E-04,	3.00659779E-04,	3.00659779E-04,	3.00659779E-04,	3.00659779E-04,	3.00659779E-04,	3.00659779E-04
3.03159779E-04,	3.03159779E-04,	3.03159779E-04,	3.03159779E-04,	3.03159779E-04,	3.03159779E-04,	3.03159779E-04,	3.03159779E-04,	3.03159779E-04
3.05659779E-04,	3.05659779E-04,	3.05659779E-04,	3.05659779E-04,	3.05659779E-04,	3.05659779E-04,	3.05659779E-04,	3.05659779E-04,	3.05659779E-04
3.08159779E-04,	3.08159779E-04,	3.08159779E-04,	3.08159779E-04,	3.08159779E-04,	3.08159779E-04,	3.08159779E-04,	3.08159779E-04,	3.08159779E-04
3.10659779E-04,	3.10659779E-04,	3.10659779E-04,	3.10659779E-04,	3.10659779E-04,	3.10659779E-04,	3.10659779E-04,	3.10659779E-04,	3.10659779E-04
3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04
3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04
3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04
3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04,	3.13159779E-04
3.08159779E-04,	3.08159779E-04,	3.08159779E-04,	3.08159779E-04,	3.08159779E-04,	3.08159779E-04,	3.08159779E-04,	3.08159779E-04,	3.08159779E-04
3.04409779E-04,	3.04409779E-04,	3.04409779E-04,	3.04409779E-04,	3.04409779E-04,	3.04409779E-04,	3.04409779E-04,	3.04409779E-04,	3.04409779E-04
3.01597279E-04,	3.01597279E-04,	3.01597279E-04,	3.01597279E-04,	3.01597279E-04,	3.01597279E-04,	3.01597279E-04,	3.01597279E-04,	3.01597279E-04
2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04
2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04
2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04
2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04
2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04
2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04
2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04
2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04
2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04
2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04
2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04
2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04,	2.93159779E-04
